#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
PHSS01.1.fsa_nt,PHSS01000037.1,23176,23481,-,pchB,1-306/306,===============,0/0,100,99.67,vfdb,NP_252920,(pchB) salicylate biosynthesis protein PchB [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,23481,24236,-,pchC,1-756/756,===============,0/0,100,99.47,vfdb,NP_252919,(pchC) pyochelin biosynthetic protein PchC [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,24233,25876,-,pchD,1-1644/1644,===============,0/0,100,99.45,vfdb,NP_252918,(pchD) pyochelin biosynthesis protein PchD [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,26106,26996,+,pchR,1-891/891,===============,0/0,100,99.78,vfdb,NP_252917,(pchR) transcriptional regulator PchR [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,27190,31506,+,pchE,1-4317/4317,===============,0/0,100,99.61,vfdb,NP_252916,(pchE) dihydroaeruginoic acid synthetase PchE [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,31503,36932,+,pchF,1-5430/5430,===============,0/0,100,99.41,vfdb,NP_252915,(pchF) pyochelin synthetase PchF [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,36929,37978,+,pchG,1-1050/1050,===============,0/0,100,99.33,vfdb,NP_252914,(pchG) pyochelin biosynthetic protein PchG [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,37975,39687,+,pchH,1-1713/1713,===============,0/0,100,99.18,vfdb,NP_252913,(pchH) ABC transporter ATP-binding protein [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,39684,41408,+,pchI,1-1725/1725,===============,0/0,100,100,vfdb,NP_252912,(pchI) ABC transporter ATP-binding protein [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,41500,43662,+,fptA,1-2163/2163,===============,0/0,100,99.95,vfdb,NP_252911,(fptA) Fe(III)-pyochelin receptor precursor [Pyochelin (VF0095)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000037.1,46792,48000,-,phzS,1-1209/1209,===============,0/0,100,98.26,vfdb,NP_252907,(phzS) flavin dependent hydroxylase PhzS [Pyocyanin (VF0100)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000038.1,29103,30149,+,wzz,1-1047/1047,===============,0/0,100,99.9,vfdb,NP_251850,(wzz) positive regulator for alginate biosynthesis MucC [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000038.1,36905,38221,+,wzy,1-1317/1317,===============,0/0,100,99.92,vfdb,NP_251844,(wzy) O-antigen chain length regulator [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000046.1,140,628,-,phzB1,1-489/489,===============,0/0,100,99.59,vfdb,NP_252900,(phzB1) phenazine biosynthesis protein PhzB [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000046.1,658,1146,-,phzA1,1-489/489,===============,0/0,100,100,vfdb,NP_252899,(phzA1) phenazine biosynthesis protein PhzA [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000046.1,1843,2847,+,phzM,1-1005/1005,===============,0/0,100,99.5,vfdb,NP_252898,(phzM) phenazine-specific methyltransferase PhzM (adenosylmethionine dependent methyltransferase) [Pyocyanin (VF0100)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000063.1,540,1163,+,phzD1,1-624/624,===============,0/0,100,98.88,vfdb,NP_252902,(phzD1) phenazine biosynthesis protein PhzD isochorismatase  [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000063.1,1160,3043,+,phzE1,1-1884/1884,===============,0/0,100,99.63,vfdb,NP_252903,(phzE1) phenazine biosynthesis protein PhzE [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000063.1,3057,3893,+,phzF1,1-837/837,===============,0/0,100,99.64,vfdb,NP_252904,(phzF1) phenazine biosynthesis protein PhzF isomerase [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHSS01.1.fsa_nt,PHSS01000063.1,3919,4563,+,phzG1,1-645/645,===============,0/0,100,99.38,vfdb,NP_252906,(phzG1) phenazine biosynthesis protein PhzG pyridoxamine 5'-phosphate oxidase [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
PHST01.1.fsa_nt,PHST01000002.1,74783,76279,+,lasB,1-1497/1497,===============,0/0,100,99.53,vfdb,NP_252413,(lasB) elastase LasB [LasB (VF0087)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000002.1,156378,157730,+,mucP,1-1353/1353,===============,0/0,100,99.78,vfdb,NP_252339,(mucP) metalloprotease protease [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000003.1,25163,27355,-,plcH,1-2193/2193,===============,0/0,100,99.59,vfdb,NP_249535,(plcH) hemolytic phospholipase C precursor [PLC (VF0092)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000004.1,179240,179716,+,tse2,1-477/477,===============,0/0,100,99.79,vfdb,NP_251392,(tse2) type VI secretion system effector Tse2 [HSI-1 (Hcp-secretion island 1) (SS178)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000005.1,118797,119261,-,tse1,1-465/465,===============,0/0,100,99.78,vfdb,NP_250535,(tse1) type VI secretion system effector Tse1 peptidoglycanhydrolase [HSI-1 (Hcp-secretion island 1) (SS178)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000005.1,147625,148881,+,lasA,1-1257/1257,===============,0/0,100,99.28,vfdb,NP_250562,(lasA) LasA protease precursor [LasA (VF0088)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000005.1,186081,186523,+,phzA1,47-489/489,.==============,0/0,90.59,96.16,vfdb,NP_252899,(phzA1) phenazine biosynthesis protein PhzA [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,25961,26368,+,flgB,1-408/408,===============,0/0,100,100,vfdb,NP_249768,(flgB) flagellar basal body rod protein FlgB [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,26374,26814,+,flgC,1-441/441,===============,0/0,100,100,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,26827,27540,+,flgD,1-714/714,===============,0/0,100,99.86,vfdb,NP_249770,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,27568,28956,+,flgE,1-1389/1389,===============,0/0,100,99.78,vfdb,NP_249771,(flgE) flagellar hook protein FlgE [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,29174,29923,+,flgF,1-750/750,===============,0/0,100,99.07,vfdb,NP_249772,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,29970,30755,+,flgG,1-786/786,===============,0/0,100,99.49,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,30801,31496,+,flgH,1-696/696,===============,0/0,100,99.42,vfdb,NP_249774,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,31508,32617,+,flgI,1-1110/1110,===============,0/0,100,99.73,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,32628,33830,+,flgJ,1-1203/1203,===============,0/0,100,99.5,vfdb,NP_249776,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,33849,35900,+,flgK,1-2052/2052,===============,0/0,100,99.12,vfdb,NP_249777,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,35926,37245,+,flgL,1-1320/1320,===============,0/0,100,99.17,vfdb,NP_249778,(flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,44744,46210,+,fliC,1-1467/1467,===============,0/0,100,99.86,vfdb,NP_249783,(fliC) B-type flagellin [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,46289,46660,+,fleI/flag,1-372/372,===============,0/0,100,99.73,vfdb,NP_249784,(fleI/flag) flagellar protein FlaG [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,46746,48170,+,fliD,1-1425/1425,===============,0/0,100,99.86,vfdb,NP_249785,(fliD) flagellar capping protein FliD [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,48292,48672,+,fliS,1-381/381,===============,0/0,100,99.74,vfdb,NP_249786,(fliS) flagellar protein FliS [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,48695,48991,+,fleP,1-297/297,===============,0/0,100,100,vfdb,NP_249787,(fleP) flagellar protein FliT [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,49273,50745,+,fleQ,1-1473/1473,===============,0/0,100,99.19,vfdb,NP_249788,(fleQ) transcriptional regulator FleQ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,50858,52066,+,fleS,1-1209/1209,===============,0/0,100,99.34,vfdb,NP_249789,(fleS) two-component sensor [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,52071,53492,+,fleR,1-1422/1422,===============,0/0,100,99.58,vfdb,NP_249790,(fleR) two-component response regulator [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,53738,54067,+,fliE,1-330/330,===============,0/0,100,99.39,vfdb,NP_249791,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,54090,55886,+,fliF,1-1797/1797,===============,0/0,100,99.44,vfdb,NP_249792,(fliF) flagellar M-ring protein FliF [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,55892,56908,+,fliG,1-1017/1017,===============,0/0,100,99.41,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,56910,57716,+,fliH,1-807/807,===============,0/0,100,98.89,vfdb,NP_249794,(fliH) flagellar assembly protein H [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,57706,59061,+,fliI,1-1356/1356,===============,0/0,100,99.19,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,59075,59518,+,fliJ,1-444/444,===============,0/0,100,99.78,vfdb,NP_249796,(fliJ) flagellar protein FliJ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,83783,84760,-,rhlC,1-978/978,===============,0/0,100,99.39,vfdb,NP_249821,(rhlC) rhamnosyltransferase 2 [Rhamnolipid biosynthesis (CVF524)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000006.1,102270,104186,-,toxA,1-1917/1917,===============,0/0,100,99.37,vfdb,NP_249839,(toxA) exotoxin A precursor [ExoA (VF0086)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000007.1,56934,58358,-,mucD,1-1425/1425,===============,0/0,100,99.65,vfdb,NP_249457,(mucD) serine protease MucD precursor [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000007.1,58398,58853,-,mucC,1-456/456,===============,0/0,100,99.78,vfdb,NP_249456,(mucC) negative regulator for alginate biosynthesis MucB [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000007.1,58850,59800,-,mucB,1-951/951,===============,0/0,100,100,vfdb,NP_249455,(mucB) anti-sigma factor MucA inhibitor of alg gene expression [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000007.1,59809,60393,-,mucA,1-585/585,===============,0/0,100,99.66,vfdb,NP_249454,(mucA) alkaline metalloproteinase precursor [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000007.1,60425,61006,-,algU,1-582/582,===============,0/0,100,99.83,vfdb,NP_249453,(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000008.1,78366,79352,+,pvcA,1-987/987,===============,0/0,100,99.59,vfdb,NP_250944,(pvcA) paerucumarin biosynthesis protein PvcA [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000008.1,79370,80245,+,pvcB,1-876/876,===============,0/0,100,99.77,vfdb,NP_250945,(pvcB) paerucumarin biosynthesis protein PvcB [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000008.1,80297,81799,+,pvcC,1-1503/1503,===============,0/0,100,99.33,vfdb,NP_250946,(pvcC) paerucumarin biosynthesis protein PvcC [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000008.1,81792,82439,+,pvcD,1-648/648,===============,0/0,100,99.54,vfdb,NP_250947,(pvcD) paerucumarin biosynthesis protein PvcD [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000008.1,82545,83483,-,ptxR,1-939/939,===============,0/0,100,99.57,vfdb,NP_250948,(ptxR) transcriptional regulator PtxR [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000009.1,132526,133596,-,algP/algR3,1-1059/1059,========/======,1/12,100,98.13,vfdb,NP_253940,(algP/algR3) alginate regulatory protein AlgP [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000009.1,134413,134895,-,algQ,1-483/483,===============,0/0,100,99.38,vfdb,NP_253942,(algQ) Alginate regulatory protein AlgQ [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000009.1,140040,140786,-,algR,1-747/747,===============,0/0,100,99.6,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000009.1,140791,141867,-,algZ,1-1077/1077,===============,0/0,100,99.44,vfdb,NP_253949,(algZ) sigma factor AlgU [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,19987,20550,-,pvdS,1-564/564,===============,0/0,100,99.82,vfdb,NP_251116,(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,21194,21958,+,pvdG,1-765/765,===============,0/0,100,99.35,vfdb,NP_251115,(pvdG) pyoverdine biosynthesis protein PvdG [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,22031,35065,+,pvdL,1-13029/13029,========/======,1/6,100,99.22,vfdb,NP_251114,(pvdL) peptide synthase PvdL [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,46373,47782,+,pvdH,1-1410/1410,===============,0/0,100,99.36,vfdb,NP_251103,(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,47860,48078,+,mbtH-like,1-219/219,===============,0/0,100,99.54,vfdb,NP_251102,(mbtH-like) MbtH-like protein from the pyoverdine cluster [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,77710,78530,+,pvdF,1-821/828,===============,0/0,99.15,90.99,vfdb,NP_251086,(pvdF) pyoverdine synthetase F [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,78598,79452,-,pvdO,1-855/855,===============,0/0,100,96.02,vfdb,NP_251085,(pvdO) pyoverdine biosynthesis protein PvdO [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,79481,80758,-,pvdN,1-1284/1284,========/======,5/8,99.45,90.82,vfdb,NP_251084,(pvdN) pyoverdine biosynthesis protein PvdN [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,80782,82128,-,pvdM,1-1344/1347,========/======,3/5,99.7,83.68,vfdb,NP_251083,(pvdM) dipeptidase precursor [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,82343,83980,+,pvdP,1-1635/1635,========/======,1/3,100,81.93,vfdb,NP_251082,(pvdP) tyrosinase required for pyoverdine maturation  [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,90497,91828,+,pvdA,1-1332/1332,===============,0/0,100,98.87,vfdb,NP_251076,(pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000011.1,91951,94239,+,pvdQ,1-2289/2289,===============,0/0,100,99.3,vfdb,NP_251075,(pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,4686,6662,-,xcpQ,1-1977/1977,===============,0/0,100,99.75,vfdb,NP_251795,(xcpQ) general secretion pathway protein D [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,6667,7374,-,xcpP,1-708/708,===============,0/0,100,100,vfdb,NP_251794,(xcpP) secretion protein XcpP [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,7594,9102,+,xcpR,1-1509/1509,===============,0/0,100,99.34,vfdb,NP_251793,(xcpR) general secretion pathway protein E [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,9102,10319,+,xcpS,1-1218/1218,===============,0/0,100,99.51,vfdb,NP_251792,(xcpS) general secretion pathway protein F [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,10324,10770,+,xcpT,1-447/447,===============,0/0,100,99.55,vfdb,NP_251791,(xcpT) general secretion pathway protein G [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,10777,11295,+,xcpU,1-519/519,===============,0/0,100,99.81,vfdb,NP_251790,(xcpU) general secretion pathway protein H [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,11292,11681,+,xcpV,1-390/390,===============,0/0,100,99.23,vfdb,NP_251789,(xcpV) general secretion pathway protein I [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,11678,12391,+,xcpW,1-714/714,===============,0/0,100,99.3,vfdb,NP_251788,(xcpW) general secretion pathway protein J [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,12388,13389,+,xcpX,1-1002/1002,===============,0/0,100,99.5,vfdb,NP_251787,(xcpX) general secretion pathway protein K [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,13386,14534,+,xcpY,1-1149/1149,===============,0/0,100,99.91,vfdb,NP_251786,(xcpY) general secretion pathway protein L [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000012.1,14536,15060,+,xcpZ,1-525/525,===============,0/0,100,99.05,vfdb,NP_251785,(xcpZ) general secretion pathway protein M [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,22240,23832,+,pilS,1-1593/1593,===============,0/0,100,99.56,vfdb,NP_253236,(pilS) two-component sensor PilS [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,23847,25184,+,pilR,1-1338/1338,===============,0/0,100,99.92,vfdb,NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,26459,26968,+,fimT,1-510/510,===============,0/0,100,99.61,vfdb,NP_253239,(fimT) type 4 fimbrial biogenesis protein FimT [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,27074,27580,+,fimU,1-507/507,===============,0/0,100,99.8,vfdb,NP_253240,(fimU) type 4 fimbrial biogenesis protein FimU [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,27571,28128,+,pilV,1-558/558,===============,0/0,100,99.82,vfdb,NP_253241,(pilV) type IV pilus biogenesis protein PilV [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,28125,28949,+,pilW,1-825/825,===============,0/0,100,99.52,vfdb,NP_253242,(pilW) type IV fimbrial biogenesis protein PilW [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,28946,29533,+,pilX,1-588/588,===============,0/0,100,99.49,vfdb,NP_253243,(pilX) type 4 fimbrial biogenesis protein PilX [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,29545,33036,+,pilY1,1-3486/3486,========/======,10/30,99.66,92.18,vfdb,NP_253244,(pilY1) type 4 fimbrial biogenesis protein PilY1 [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,33038,33385,+,pilY2,1-348/348,===============,0/0,100,100,vfdb,NP_253245,(pilY2) type 4 fimbrial biogenesis protein PilY2 [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000014.1,33382,33807,+,pilE,1-426/426,===============,0/0,100,100,vfdb,NP_253246,(pilE) type 4 fimbrial biogenesis protein PilE [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,29483,30547,+,pilM,1-1065/1065,===============,0/0,100,99.81,vfdb,NP_253731,(pilM) type IV pilus inner membrane platform protein PilM [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,30547,31143,+,pilN,1-597/597,===============,0/0,100,99.83,vfdb,NP_253730,(pilN) type IV pilus inner membrane platform protein PilN [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,31140,31763,+,pilO,1-624/624,===============,0/0,100,99.84,vfdb,NP_253729,(pilO) type IV pilus inner membrane platform protein PilO [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,31760,32284,+,pilP,1-525/525,===============,0/0,100,99.81,vfdb,NP_253728,(pilP) type IV pilus biogenesis protein PilP [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,32338,34482,+,pilQ,1-2145/2145,===============,0/0,100,98.69,vfdb,NP_253727,(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,78302,79339,+,waaF,1-1038/1038,===============,0/0,100,99.81,vfdb,NP_253699,(waaF) heptosyltransferase I [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,79336,80403,+,waaC,1-1068/1068,===============,0/0,100,99.44,vfdb,NP_253698,(waaC) 3-deoxy-D-manno-octulosonic-acid (KDO) transferase [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,80400,81521,+,waaG,1-1122/1122,===============,0/0,100,99.38,vfdb,NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,81518,82324,+,waaP,1-807/807,===============,0/0,100,99.88,vfdb,NP_253696,(waaP) UDP-glucose:(heptosyl) LPS alpha 13-glucosyltransferase WaaG [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000015.1,105091,106368,+,waaA,1-1278/1278,===============,0/0,100,99.84,vfdb,NP_253675,(waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085)] [Pseudomonas aeruginosa PAO1],
PHST01.1.fsa_nt,PHST01000017.1,79793,80491,+,flgA,1-699/699,===============,0/0,100,99.71,vfdb,NP_252040,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
